Date,TGT
6/27/21,240.55
6/28/21,241.26
6/29/21,241.85
6/30/21,241.74
7/1/21,243.47
7/4/21,246.58
7/5/21,246.58
7/6/21,245.45
7/7/21,247.55
7/8/21,248.58
7/11/21,248.58
7/12/21,252.24
7/13/21,251.75
7/14/21,253.63
7/15/21,252.93
7/18/21,251.15
7/19/21,251.12
7/20/21,254.71
7/21/21,256.05
7/22/21,257.01
7/25/21,261.03
7/26/21,260.86
7/27/21,258.36
7/28/21,257.42
7/29/21,261.66
8/1/21,261.05
8/2/21,257.24
8/3/21,262.2
8/4/21,260.53
8/5/21,261.4
8/8/21,260.09
8/9/21,262.41
8/10/21,264.07
8/11/21,263.01
8/12/21,261.88
8/15/21,261.54
8/16/21,263.15
8/17/21,254.65
8/18/21,247.58
8/19/21,245.41
8/22/21,253.4
8/23/21,252.53
8/24/21,250.65
8/25/21,251.15
8/26/21,248.96
8/29/21,249.18
8/30/21,249.36
8/31/21,246.98
9/1/21,246.37
9/2/21,245.81
9/5/21,244.31
9/6/21,244.31
9/7/21,242.72
9/8/21,246.11
9/9/21,245.44
9/12/21,244.54
9/13/21,243.1
9/14/21,242.24
9/15/21,244.14
9/16/21,246.95
9/19/21,246.67
9/20/21,242.14
9/21/21,241.31
9/22/21,241.77
9/23/21,242.67
9/26/21,241.44
9/27/21,238.58
9/28/21,233.44
9/29/21,235.85
9/30/21,228.77
10/3/21,228.42
10/4/21,225.89
10/5/21,227.56
10/6/21,226.83
10/7/21,229.82
10/10/21,228.9
10/11/21,228.72
10/12/21,230.24
10/13/21,236.75
10/14/21,242.09
10/17/21,245.71
10/18/21,253.65
10/19/21,252.19
10/20/21,251.83
10/21/21,254.21
10/24/21,255.93
10/25/21,260.35
10/26/21,258.73
10/27/21,256.54
10/28/21,258.22
10/31/21,259.62
11/1/21,257.92
11/2/21,260.26
11/3/21,260.41
11/4/21,260.44
11/7/21,254.27
11/8/21,253.33
11/9/21,255.16
11/10/21,254.05
11/11/21,256.01
11/14/21,260.02
11/15/21,264.33
11/16/21,266.39
11/17/21,253.8
11/18/21,252.05
11/21/21,250.7
11/22/21,244.57
11/23/21,249.18
11/24/21,248.76
11/25/21,248.76
11/28/21,246.57
11/29/21,249.16
11/30/21,243.84
12/1/21,240.39
12/2/21,245.5
12/5/21,247.57
12/6/21,242.97
12/7/21,245.63
12/8/21,239.6
12/9/21,237.56
12/12/21,238.18
12/13/21,234.17
12/14/21,235.28
12/15/21,236.65
12/16/21,224.78
12/19/21,223.31
12/20/21,219.19
12/21/21,220.07
12/22/21,217.74
12/23/21,221.01
12/26/21,221.01
12/27/21,224.1
12/28/21,224.91
12/29/21,227.92
12/30/21,231.91
1/2/22,231.44
1/3/22,231.95
1/4/22,234.17
1/5/22,228.86
1/6/22,231.35
1/9/22,230.78
1/10/22,227.42
1/11/22,227.55
1/12/22,224.47
1/13/22,225.83
1/16/22,221.4
1/17/22,221.4
1/18/22,220.01
1/19/22,223.84
1/20/22,221.72
1/23/22,217.25
1/24/22,220.58
1/25/22,214.68
1/26/22,211.71
1/27/22,212.18
1/30/22,217.67
1/31/22,220.43
2/1/22,219.23
2/2/22,217.61
2/3/22,213.22
2/6/22,214.04
2/7/22,211.29
2/8/22,212.95
2/9/22,216.64
2/10/22,213.84
2/13/22,211.56
2/14/22,208.57
2/15/22,207.18
2/16/22,207.81
2/17/22,204
2/20/22,204.39
2/21/22,204.39
2/22/22,196.35
2/23/22,189.9
2/24/22,191.55
2/27/22,199.22
2/28/22,199.77
3/1/22,219.43
3/2/22,224.9
3/3/22,223.84
3/6/22,224.1
3/7/22,211.04
3/8/22,208.81
3/9/22,216
3/10/22,214.78
3/13/22,206.97
3/14/22,208.76
3/15/22,215.35
3/16/22,215.59
3/17/22,220.63
3/20/22,226.05
3/21/22,223
3/22/22,222.77
3/23/22,216.72
3/24/22,217.04
3/27/22,218.61
3/28/22,219.52
3/29/22,222.93
3/30/22,221.96
3/31/22,212.22
4/3/22,210.54
4/4/22,214.41
4/5/22,214.79
4/6/22,215.94
4/7/22,228.19
4/10/22,233.34
4/11/22,229.31
4/12/22,231.34
4/13/22,233.82
4/14/22,237.2
4/17/22,237.2
4/18/22,239.39
4/19/22,246.05
4/20/22,249.32
4/21/22,248.17
4/24/22,241.68
4/25/22,241.66
4/26/22,236.5
4/27/22,230.97
4/28/22,236.39
5/1/22,228.65
5/2/22,229.78
5/3/22,232.54
5/4/22,237.43
5/5/22,230.76
5/8/22,225.21
5/9/22,224.2
5/10/22,219.11
5/11/22,213.49
5/12/22,217.27
5/15/22,219.73
5/16/22,219.25
5/17/22,215.28
5/18/22,161.61
5/19/22,153.43
5/22/22,155.36
5/23/22,153.9
5/24/22,149.95
5/25/22,156.42
5/26/22,163.2
5/29/22,167.14
5/30/22,167.14
5/31/22,161.88
6/1/22,156.52
6/2/22,160.91
6/5/22,161.04
6/6/22,159.67
6/7/22,155.98
6/8/22,156.7
6/9/22,154.55
6/12/22,149.67
6/13/22,144.81
6/14/22,142.7
6/15/22,147.44
6/16/22,142.89
6/19/22,139.3
6/20/22,139.3
6/21/22,144.7
6/22/22,140.81
6/23/22,146.81
6/26/22,150.42
6/27/22,149.61
6/28/22,144.52
6/29/22,141.9
6/30/22,141.23
7/3/22,142.38
7/4/22,142.38
7/5/22,145.71
7/6/22,144.81
7/7/22,149.96
7/10/22,147.99
7/11/22,146.39
7/12/22,144.56
7/13/22,145.44
7/14/22,146.29
7/17/22,146.67
7/18/22,149.36
7/19/22,153.36
7/20/22,156.5
7/21/22,158.66
7/24/22,157.74
7/25/22,157.49
7/26/22,151.81
7/27/22,154.6
7/28/22,159.42
7/31/22,163.38
8/1/22,165.55
8/2/22,163.48
8/3/22,167.92
8/4/22,166.56
8/7/22,166.13
8/8/22,166.97
8/9/22,165.12
8/10/22,169.67
8/11/22,169.6
8/14/22,172.48
8/15/22,173.39
8/16/22,180.19
8/17/22,175.34
8/18/22,173.05
8/21/22,167.04
8/22/22,161.96
8/23/22,161.97
8/24/22,163.13
8/25/22,167.5
8/28/22,160.62
8/29/22,158.69
8/30/22,160.78
8/31/22,160.34
9/1/22,164.84
9/4/22,164.6
9/5/22,164.6
9/6/22,163.58
9/7/22,170.79
9/8/22,171.9
9/11/22,173.65
9/12/22,173.85
9/13/22,166.24
9/14/22,165.38
9/15/22,165.01
9/18/22,164.09
9/19/22,164.76
9/20/22,160.03
9/21/22,159.03
9/22/22,152.96
9/25/22,152.61
9/26/22,148.71
9/27/22,148.47
9/28/22,155.87
9/29/22,151.79
10/2/22,148.39
10/3/22,151.79
10/4/22,156.96
10/5/22,156.41
10/6/22,155.75
10/9/22,152.34
10/10/22,153.1
10/11/22,154.5
10/12/22,154.16
10/13/22,154.12
10/16/22,145.69
10/17/22,149.25
10/18/22,157.23
10/19/22,155.39
10/20/22,154.4
10/23/22,159.19
10/24/22,161.82
10/25/22,165.8
10/26/22,166.77
10/27/22,166.9
10/30/22,167.52
10/31/22,164.25
11/1/22,164.59
11/2/22,160.2
11/3/22,159.8
11/6/22,159.63
11/7/22,159.87
11/8/22,161.62
11/9/22,152.99
11/10/22,164.38
11/13/22,173.32
11/14/22,173.26
11/15/22,178.98
11/16/22,155.47
11/17/22,162.01
11/20/22,162.88
11/21/22,158.02
11/22/22,157.86
11/23/22,163.41
11/24/22,163.41
11/27/22,163.38
11/28/22,165.37
11/29/22,166.37
11/30/22,167.07
12/1/22,165.03
12/4/22,164.16
12/5/22,154.93
12/6/22,155.05
12/7/22,153.76
12/8/22,154.21
12/11/22,152.28
