Date,SPX,RUI,FED5YEAR,VIX,DXY,COST,WMT,M,SPSIRE,TGT
6/30/19,2941.76,9367.53,1.8032,15.08,96.13,264.26,110.49,21.46,4410.3,86.61
7/1/19,2964.33,9439.42,1.799,14.06,96.844,263.55,110.62,21.39,4412,86.94
7/2/19,2973.01,9464.58,1.7564,12.93,96.726,265.47,111.6,21.04,4377.34,87.04
7/3/19,2995.82,9540.98,1.7334,12.57,96.768,269.14,112.32,21.27,4418.74,87.9
7/4/19,2995.82,9540.98,1.7334,12.57,96.768,269.14,112.32,21.27,4418.74,87.9
7/7/19,2990.41,9527.43,1.7742,13.28,97.286,268.25,111.98,21.7,4468.62,88.64
7/8/19,2975.95,9478.72,1.7835,13.96,97.384,269.4,112.72,21.67,4458.69,88.91
7/9/19,2979.63,9497.82,1.7944,14.09,97.489,269.97,112.88,21.23,4427.2,87.8
7/10/19,2993.07,9538.26,1.8247,13.03,97.104,271.42,112.98,21.18,4417.33,85.85
7/11/19,2999.91,9557.61,1.8414,12.93,97.05,276.54,113.92,21.4,4415.05,86.47
7/14/19,3013.77,9604.81,1.8522,12.39,96.81,279.44,114.6,21.91,4489.2,87.53
7/15/19,3014.3,9606.21,1.8673,12.68,96.933,280.58,114.98,22.04,4470.45,86.8
7/16/19,3004.04,9574.89,1.8858,12.86,97.395,280.65,114.76,22.03,4485.02,88.31
7/17/19,2984.42,9515.98,1.8427,13.97,97.223,281.56,114.6,21.52,4428.99,87.86
7/18/19,2995.11,9550.56,1.8289,13.53,96.794,282.91,114.72,21.55,4408.58,88.5
7/21/19,2976.61,9492.29,1.8267,14.45,97.151,281.51,113.9,22.1,4415.86,88.01
7/22/19,2985.03,9518.04,1.8384,13.53,97.257,280.17,112.82,22.09,4373.02,87.22
7/23/19,3005.47,9583.24,1.8527,12.61,97.705,280.1,112.09,22.6,4398.98,88.54
7/24/19,3019.56,9635.37,1.8373,12.07,97.729,280.83,112,23.25,4489.16,89.09
7/25/19,3003.67,9580.63,1.8471,12.74,97.818,279.8,112.22,22.77,4439.38,87.97
7/28/19,3025.86,9653.98,1.8243,12.16,98.01,281.37,113.02,22.87,4467.39,87.06
7/29/19,3020.97,9633.89,1.7985,12.83,98.044,280.13,112.27,22.69,4473.67,87.23
7/30/19,3013.18,9614.78,1.8077,13.94,98.05,279.5,112.06,22.53,4431,86.88
7/31/19,2980.38,9513,1.8162,16.12,98.516,275.63,110.38,22.73,4428.82,86.4
8/1/19,2953.56,9424.45,1.7496,17.87,98.369,274.57,109.38,21.21,4277.71,82.62
8/4/19,2932.05,9350.27,1.7058,17.61,98.074,272.5,109.4,21.29,4258.18,81.52
8/5/19,2844.74,9071.2,1.6592,24.59,97.522,265.1,105.82,20.63,4161.34,80.79
8/6/19,2881.77,9190.96,1.6787,20.17,97.63,269.31,107.27,20.85,4219.99,82.77
8/7/19,2883.98,9201.91,1.6982,19.49,97.544,274.3,108.2,20.44,4206.04,83.01
8/8/19,2938.09,9379.85,1.7143,16.91,97.618,274.8,108.52,20.32,4271.23,83.8
8/11/19,2918.65,9315.74,1.7208,17.97,97.491,273.94,107.28,19.43,4172.5,82.41
8/12/19,2883.75,9202.1,1.6702,21.09,97.38,271.31,105.12,19.28,4097.5,82.03
8/13/19,2926.32,9334.67,1.6691,17.52,97.812,276.26,107.41,19.36,4167.03,84.24
8/14/19,2840.6,9064.22,1.6253,22.1,97.987,268.15,106.2,16.8,3986.95,81.89
8/15/19,2847.6,9085.44,1.6115,21.18,98.144,271.52,112.69,16.16,3929.35,82.56
8/18/19,2888.68,9220.75,1.587,18.47,98.142,274.1,112.99,15.98,4009.31,84.21
8/19/19,2923.65,9328.42,1.614,16.88,98.347,275.61,113.81,16.13,4057.46,86.58
8/20/19,2900.51,9258.16,1.5767,17.5,98.19,272.97,112.05,15.36,4016.01,85.53
8/21/19,2924.43,9335.44,1.5896,15.8,98.295,275.68,112.02,15.38,4096.48,103
8/22/19,2922.95,9330.55,1.6053,16.68,98.17,279.92,111.91,15.56,4162.87,106.32
8/25/19,2847.11,9090.87,1.5959,19.87,97.64,274.01,110.83,14.94,3994.07,103.49
8/26/19,2878.38,9187.75,1.6121,19.32,98.081,278.46,111.99,14.71,4046.86,104.77
8/27/19,2869.16,9154.11,1.6112,20.31,97.999,292.38,112.42,14.3,4001.94,104.7
8/28/19,2887.94,9212.41,1.6289,19.35,98.21,294.49,112.72,14.62,4103.55,106.4
8/29/19,2924.58,9331.98,1.6754,17.88,98.507,296.57,114.08,14.91,4165.17,107.93
9/1/19,2926.46,9338.77,1.6361,18.98,98.916,294.76,114.26,14.76,4122.67,107.04
9/2/19,2926.46,9338.77,1.6361,18.98,98.916,294.76,114.26,14.76,4122.67,107.04
9/3/19,2906.27,9271.91,1.6079,19.66,99,292.05,114.64,14.39,4056.81,106.71
9/4/19,2937.78,9372.9,1.5969,17.33,98.451,296.12,115.91,14.91,4107.81,107.36
9/5/19,2976,9496.37,1.6386,16.27,98.414,296.97,115.44,15.31,4259.27,108.54
9/8/19,2978.71,9503.23,1.6159,15,98.394,303.76,114.73,15.39,4253.52,109.85
9/9/19,2978.43,9500.15,1.6303,15.27,98.281,299,116.33,16.18,4400.84,107.95
9/10/19,2979.39,9503.27,1.6485,15.2,98.326,297,116.05,17.1,4522.48,108.83
9/11/19,3000.93,9575.83,1.6473,14.61,98.645,290.69,116.02,17.84,4556.28,108.97
9/12/19,3009.57,9602.35,1.673,14.22,98.309,289.89,116.92,17,4510.74,108.94
9/15/19,3007.39,9595.25,1.7083,13.74,98.257,291.9,117.43,17.14,4518.03,107.99
9/16/19,2997.96,9574.06,1.6924,14.67,98.61,288.69,115.57,17.42,4467.86,106.96
9/17/19,3005.7,9599.09,1.7105,14.44,98.261,291.41,116.51,16.63,4429.27,107.28
9/18/19,3006.73,9599.25,1.6526,13.95,98.561,292.43,117.16,16.27,4386.83,106.97
9/19/19,3006.79,9599.83,1.6513,14.05,98.272,287.83,117.11,15.72,4358.82,107.87
9/22/19,2992.07,9554.56,1.659,15.32,98.513,286.36,116.98,15.41,4342.52,106.67
9/23/19,2991.78,9554.66,1.6501,14.91,98.599,287.57,117.62,15.54,4389.69,108.78
9/24/19,2966.6,9469.64,1.633,17.05,98.337,287.91,118.4,15.26,4353.87,107.45
9/25/19,2984.87,9529.37,1.6443,15.96,99.037,288.51,118.47,15.54,4393.52,106.8
9/26/19,2977.62,9504.55,1.6097,16.07,99.132,288.26,118.3,15.25,4366.52,106.29
9/29/19,2961.79,9450.67,1.5689,17.22,99.109,285.95,118.45,15.29,4366.86,106.12
9/30/19,2976.74,9500.64,1.5849,16.24,99.377,288.11,118.68,15.54,4412.6,106.91
10/1/19,2940.25,9382.39,1.5965,18.56,99.128,283.93,117.85,15.55,4380.1,105.94
10/2/19,2887.61,9218.99,1.5889,20.56,99.019,285.11,116.12,14.65,4259.03,105.16
10/3/19,2910.63,9296.56,1.5764,19.12,98.864,289,116.31,14.8,4276.52,106.62
10/6/19,2952.01,9426.72,1.6004,17.04,98.808,291.67,118.16,14.96,4302.95,109.1
10/7/19,2938.79,9387.09,1.6068,17.86,98.967,293.41,117.23,15.03,4297.82,107.95
10/8/19,2893.06,9237.48,1.5831,20.28,99.133,291.89,117.58,14.84,4237.51,108.52
10/9/19,2919.4,9324.32,1.586,18.64,99.118,296.9,118.93,14.91,4273.88,110.36
10/10/19,2938.13,9381.17,1.5971,17.57,98.701,297.14,119.61,15.3,4315.47,110.57
10/13/19,2970.27,9488.67,1.6235,15.58,98.301,297.6,120.24,15.72,4415.43,111.83
10/14/19,2966.15,9475.16,1.6235,14.57,98.454,297.52,119.17,15.3,4367.32,111.15
10/15/19,2995.68,9567.42,1.6251,13.54,98.288,298.39,119.53,15.69,4422.2,111.89
10/16/19,2989.69,9543.51,1.6022,13.68,98.002,298.78,119.42,15.78,4446.17,112.19
10/17/19,2997.95,9573.43,1.6055,13.79,97.607,302.4,119.84,15.78,4497.79,113.23
10/20/19,2986.2,9535.06,1.6286,14.25,97.282,302.86,119.14,15.12,4439.7,112.81
10/21/19,3006.72,9599.71,1.6402,14,97.328,301.08,119.74,15.43,4491.1,113.68
10/22/19,2995.99,9562.7,1.6371,14.46,97.526,299.97,119.58,15.86,4548.8,113.19
10/23/19,3004.52,9588.64,1.6496,14.01,97.491,297.32,119.35,15.67,4570.9,111.36
10/24/19,3010.29,9614.52,1.6632,13.71,97.631,297.05,119.1,15.39,4559.45,110.25
10/27/19,3022.55,9655.91,1.6771,12.65,97.831,296.5,119.04,15.58,4607.89,109.02
10/28/19,3039.42,9710.47,1.6827,13.11,97.764,298.94,119.22,15.45,4646.22,109.72
10/29/19,3036.89,9702.35,1.6535,13.2,97.69,295.86,117.15,15.27,4571.91,108.15
10/30/19,3046.77,9734.28,1.6245,12.33,97.646,299.84,118.1,15.12,4535.09,107.93
10/31/19,3037.56,9701.99,1.5994,13.22,97.352,297.11,117.26,15.16,4475.79,106.91
11/3/19,3066.91,9799.51,1.6113,12.3,97.239,296.09,117.62,15.58,4537.24,107.82
11/4/19,3078.27,9835.11,1.646,12.83,97.505,296.82,117.57,15.85,4604.82,108.77
11/5/19,3074.62,9822.95,1.7059,13.1,97.983,299.18,118.86,16.71,4670.17,110.06
11/6/19,3076.78,9827.06,1.6998,12.62,97.952,301.57,119.5,15.97,4647.57,110.51
11/7/19,3085.18,9858.53,1.7421,12.73,98.143,305.21,120.23,16.22,4643.1,110.59
11/10/19,3093.08,9888.05,1.7613,12.07,98.353,302.62,119.44,15.88,4614.59,110.15
11/11/19,3087.01,9872.5,1.7613,12.69,98.2,300.84,119.04,16.05,4612.96,110.45
11/12/19,3091.84,9887.9,1.7483,12.68,98.309,300.5,119.12,16.08,4603.52,108.35
11/13/19,3094.04,9895,1.7046,13,98.373,302.9,120.98,16.07,4583.42,108.58
11/14/19,3096.63,9907.14,1.6907,13.05,98.163,304.59,120.65,16.24,4612.64,111.11
11/17/19,3120.46,9985.58,1.6752,12.05,97.999,303.66,118.87,16.85,4656.73,113.21
11/18/19,3122.03,9991.02,1.694,12.46,97.794,304.54,120.25,16.88,4649.18,111.96
11/19/19,3120.18,9990.08,1.6869,12.86,97.856,302.24,119.89,15.04,4558.63,110.85
11/20/19,3108.46,9958.82,1.6651,12.78,97.934,300.57,119.13,15.02,4497.59,126.43
11/21/19,3103.54,9940.07,1.6719,13.13,97.993,300.27,119.86,14.67,4488.41,127.65
11/24/19,3110.29,9962.05,1.6727,12.34,98.27,299.31,119.36,15.43,4546.08,127.02
11/25/19,3133.64,10042.02,1.676,11.87,98.323,299.05,118.92,15.56,4620.75,125.19
11/26/19,3140.52,10066.15,1.6777,11.54,98.252,301.24,119.19,15.37,4651.74,126.89
11/27/19,3153.63,10110.16,1.6822,11.75,98.37,300.76,118.76,15.48,4674.51,125.9
11/28/19,3153.63,10110.16,1.6822,11.75,98.37,300.76,118.76,15.48,4674.51,125.9
12/1/19,3140.98,10068.65,1.6908,12.62,98.273,299.81,119.09,15.32,4634.25,125.01
12/2/19,3113.87,9979.74,1.7437,14.91,97.856,297.39,119.28,15.4,4584.95,123.98
12/3/19,3093.2,9917.15,1.7133,15.96,97.737,295.67,118.67,14.87,4519.74,124.04
12/4/19,3112.76,9978.03,1.7315,14.8,97.648,296.52,118.69,14.84,4551.19,124.52
12/5/19,3117.43,9993.5,1.7445,14.52,97.41,293.1,118.66,15.11,4536.14,124.68
12/8/19,3145.91,10083.3,1.7638,13.62,97.7,294.945,119.78,15.15,4640.88,125.03
12/9/19,3135.96,10051.55,1.7313,15.86,97.644,295.16,119.36,15.48,4659.21,126.45
12/10/19,3132.52,10040.17,1.731,15.68,97.413,295.78,119.14,15.74,4655.8,125.77
12/11/19,3141.63,10066.71,1.7156,14.99,97.078,295.3,119,15.7,4624.85,125.8
12/12/19,3168.57,10150.54,1.7558,13.94,97.397,297.34,119.76,15.71,4706.77,127.52
12/15/19,3168.8,10152.1,1.7146,12.63,97.172,291.87,120.29,15.18,4614.11,127.22
12/16/19,3191.45,10226.61,1.7586,12.14,97.019,293.5,120.54,15.63,4611.03,125.96
12/17/19,3192.52,10230.21,1.7634,12.29,97.222,295.55,121.28,16.03,4665.61,128.38
12/18/19,3191.14,10228.1,1.7883,12.58,97.4,291.87,119.86,16.53,4711.99,128.08
12/19/19,3205.37,10275.36,1.801,12.5,97.379,293.71,120.08,16.08,4735.71,128.7
12/22/19,3221.22,10327.44,1.8121,12.51,97.69,294.83,120.29,16.2,4742.58,129.15
12/23/19,3224.01,10336.13,1.7905,12.61,97.658,293.31,119.03,16.2,4723.69,128.34
12/24/19,3223.38,10336.09,1.8001,12.67,97.654,294.23,119.51,16.12,4747.07,128.55
12/25/19,3223.38,10336.09,1.8001,12.67,97.632,294.23,119.51,16.12,4747.07,128.55
12/26/19,3239.91,10387.58,1.7968,12.65,97.534,295.73,119.52,16.54,4782.51,128.89
12/29/19,3240.02,10385.67,1.7732,13.43,96.919,294.11,119.59,16.51,4802.07,129.21
12/30/19,3221.29,10327.84,1.7989,14.82,96.74,295.14,119.4,16.77,4764.69,128.89
12/31/19,3230.78,10359.42,1.8125,13.78,96.389,293.92,118.84,17,4776.56,128.21
1/1/20,3230.78,10359.42,1.8125,13.78,96.445,293.92,118.84,17,4776.56,128.21
1/2/20,3257.85,10444.91,1.8326,12.47,96.846,291.49,118.94,16.52,4736.69,126.07
1/5/20,3234.85,10378.31,1.7865,14.02,96.838,291.73,117.89,16.53,4704.12,124.76
1/6/20,3246.28,10414.68,1.768,13.85,96.671,291.81,117.65,17.1,4718.07,123.58
1/7/20,3237.18,10389.11,1.7581,13.79,97.005,291.35,116.56,17.67,4703.92,123.8
1/8/20,3253.05,10439.95,1.7928,13.45,97.299,294.69,116.16,18.1,4705.89,123.4
1/9/20,3274.7,10510.38,1.786,12.54,97.45,299.42,117.36,17.71,4687.58,123.5
1/12/20,3265.35,10481.77,1.7888,12.56,97.356,297.24,116.38,17.81,4670.16,124.73
1/13/20,3288.13,10558.28,1.7871,12.32,97.345,299.87,115.88,17.88,4702.65,123.87
1/14/20,3283.15,10547.23,1.7764,12.39,97.372,299.75,116.18,17.86,4727.26,125.26
1/15/20,3289.29,10566.21,1.7517,12.42,97.229,300.82,115.28,17.42,4696.07,117
1/16/20,3316.81,10655.8,1.747,12.32,97.32,303.03,115.9,17.53,4763.47,116.32
1/19/20,3329.62,10691.43,1.7663,12.1,97.606,304.68,114.96,17.57,4756.91,116.92
1/20/20,3329.62,10691.43,1.7663,12.1,97.606,304.68,114.96,17.57,4756.91,116.92
1/21/20,3320.79,10665.13,1.7564,12.85,97.531,313.26,115.59,16.99,4727.44,114.04
1/22/20,3321.75,10670.28,1.735,12.91,97.527,311.89,116.1,17.15,4710.14,113.9
1/23/20,3325.54,10683.04,1.7245,12.98,97.693,312.88,115.81,17.07,4711.58,115.53
1/26/20,3295.47,10587.6,1.7246,14.56,97.853,310.51,114.37,16.78,4650.07,114.32
1/27/20,3243.63,10422.53,1.6844,18.23,97.956,309.45,115.86,16.38,4607.05,115.78
1/28/20,3276.24,10528.19,1.6919,16.28,98.018,310.85,116.6,16.87,4634.98,115.44
1/29/20,3273.4,10519.89,1.6694,16.39,97.991,309.58,115.89,16.87,4622.74,114.27
1/30/20,3283.66,10555.59,1.676,15.49,97.867,309.47,116.58,16.83,4594.95,114.67
2/2/20,3225.52,10370.6,1.6823,18.84,97.39,305.52,114.49,15.95,4460.9,110.74
2/3/20,3248.92,10454.32,1.6509,17.97,97.8,302,114.27,16.46,4509.23,112.51
2/4/20,3297.59,10616.42,1.6719,16.05,97.961,304.9,115.27,16.47,4543.94,113.25
2/5/20,3334.69,10720.59,1.6881,15.15,98.301,308.95,116.81,17.45,4646.73,115.53
2/6/20,3345.78,10754.09,1.6884,14.96,98.496,310.61,116.31,16.95,4615.63,115.14
2/9/20,3327.71,10698.14,1.6807,15.47,98.684,313.63,116.45,16.4,4547.25,115.61
2/10/20,3352.09,10777.82,1.6796,15.04,98.832,313.79,115.25,16.23,4561.8,116.98
2/11/20,3357.75,10801.51,1.6625,15.18,98.721,310.68,115.4,16.36,4598.68,116.69
2/12/20,3379.45,10871.84,1.6807,13.74,99.049,315.12,115.85,17,4673.07,118.11
2/13/20,3373.94,10862.84,1.6943,14.15,99.067,318.2,117.44,16.74,4656.39,118.28
2/16/20,3380.16,10886.59,1.6858,13.68,99.124,318.31,117.89,16.67,4643.97,116.63
2/17/20,3380.16,10886.59,1.6858,13.68,99.003,318.31,117.89,16.67,4643.97,116.63
2/18/20,3370.29,10860.47,1.68,14.83,99.44,322.05,119.63,16.07,4663.71,117.83
2/19/20,3386.15,10914.55,1.6688,14.38,99.705,323.02,117.68,16.29,4674.31,117.39
2/20/20,3373.23,10879.95,1.6464,15.56,99.865,324.08,117.69,16.64,4774.68,118.26
2/23/20,3337.75,10765.17,1.6228,17.08,99.262,321.95,118.58,16.23,4740.66,117.01
2/24/20,3225.89,10408.83,1.5918,25.03,99.359,313.62,116.32,15.45,4570.67,113.78
2/25/20,3128.21,10090.49,1.532,27.85,98.968,304.87,114.39,14.6,4417.97,111.72
2/26/20,3116.39,10041.06,1.5333,27.56,98.996,305.69,113.78,13.59,4315.25,110.66
2/27/20,2978.76,9602.77,1.5407,39.16,98.508,293.13,110.4,12.9,4195.98,105.62
3/1/20,2954.22,9523.14,1.4306,40.11,98.132,281.14,107.68,13.23,4169.2,103
3/2/20,3090.23,9948.02,1.4666,33.42,97.36,309.14,115.88,12.99,4231.55,109.06
3/3/20,3003.37,9675.93,1.5297,36.82,97.153,302.73,112.91,12.65,4141.61,105.84
3/4/20,3130.12,10074.98,1.5525,31.99,97.336,320.74,116.77,12.66,4251.21,107.82
3/5/20,3023.94,9736.93,1.5027,39.62,96.82,315.76,115.92,11.58,4092.98,105.97
3/8/20,2972.37,9565.92,1.4876,41.94,95.951,311.34,117.23,11.49,4048.35,105.95
3/9/20,2746.56,8825.7,1.2328,54.46,94.895,301.98,117.16,10.43,3826.67,104.03
3/10/20,2882.23,9254.7,1.289,47.3,96.414,309.4,119.79,10.35,3896.61,108.33
3/11/20,2741.38,8792.96,1.1089,53.9,96.507,297.43,114.43,9.49,3614.97,105.58
3/12/20,2480.64,7953.55,1.0982,75.47,97.468,279.85,104.05,7.38,3171.43,92.62
3/15/20,2711.02,8675.18,1.1499,57.83,98.749,302.27,114.1,8.03,3388.01,101.02
3/16/20,2386.13,7617.29,0.8233,82.69,98.069,283.18,106.76,6.71,2967.37,93.79
3/17/20,2529.19,8054.62,1.025,75.91,99.575,306.99,119.26,6.7,3112.38,103.63
3/18/20,2398.1,7606.22,1.0144,76.45,101.16,307.5,122.58,6.2,2878.92,102.82
3/19/20,2409.39,7672.82,0.8373,72,102.755,305.22,119.45,6.69,3018.23,100.5
3/22/20,2304.92,7352.1,1.1699,66.04,102.817,290.42,113.97,6.02,2880.89,97.4
3/23/20,2237.4,7140.76,1.2091,61.59,102.487,285.53,114.28,4.81,2802.93,96.69
3/24/20,2447.33,7817.12,1.412,61.67,102.039,284.94,115.03,5.66,3086.3,100.56
3/25/20,2475.56,7925.15,1.4435,63.95,101.05,280.86,109.4,6.61,3136.15,91.04
3/26/20,2630.07,8414.7,1.4417,61,99.352,292.3,109.82,5.94,3238.15,96.07
3/29/20,2541.47,8134.51,1.3461,65.54,98.365,284.33,109.58,5.53,3112.08,94.74
3/30/20,2626.65,8395.9,1.3092,57.08,99.181,291.12,115.19,5.37,3113.32,96.01
3/31/20,2584.59,8264.66,1.2544,53.54,99.048,285.13,113.62,4.91,3088.12,92.97
4/1/20,2470.5,7892.31,1.2063,57.06,99.673,286.78,114.14,4.43,2908.43,95.27
4/2/20,2526.9,8059.74,1.2717,50.91,100.18,291.48,118.65,4.45,2869.4,94.36
4/5/20,2488.65,7931.64,1.3324,46.8,100.576,288.65,119.48,4.81,2823.4,92.57
4/6/20,2663.68,8495.22,1.3992,45.24,100.685,305.12,126.07,5.63,3133.44,97.51
4/7/20,2659.41,8491.23,1.4208,46.7,99.9,303.63,121.99,5.91,3212.96,98.26
4/8/20,2749.98,8791.65,1.5018,43.35,100.119,305.97,121.84,6.01,3360.56,104.63
4/9/20,2789.82,8933.08,1.5028,41.67,99.517,300.01,121.8,6.66,3482.01,104.2
4/12/20,2789.82,8933.08,1.5028,41.67,99.482,300.01,121.8,6.66,3482.01,104.2
4/13/20,2761.63,8838.06,1.5943,41.17,99.348,299.62,125.3,6.16,3448.4,104.68
4/14/20,2846.06,9107.96,1.5879,37.76,98.887,314.14,129,6.2,3573.14,108.38
4/15/20,2783.36,8905.93,1.5183,40.84,99.461,310.27,128.76,5.73,3427.44,106.24
4/16/20,2799.55,8953.08,1.381,40.11,100.025,321.56,132.33,5.76,3419.87,109.3
4/19/20,2874.56,9202.88,1.3939,38.15,99.782,317.92,132.12,5.92,3563.23,113.42
4/20/20,2823.16,9044.24,1.3523,43.83,99.955,312.08,129.85,5.31,3521.99,108.98
4/21/20,2736.56,8764.73,1.3865,45.41,100.258,301.33,129.21,5.22,3436.97,106.9
4/22/20,2799.31,8964.27,1.469,41.98,100.388,309.42,131.59,4.82,3450.76,106.84
4/23/20,2797.8,8964.9,1.4326,41.38,100.433,305.4,128.53,4.89,3478.99,103.86
4/26/20,2836.74,9090.3,1.4905,35.93,100.38,310.55,129.44,5.02,3577.58,107.82
4/27/20,2878.48,9241.25,1.5341,33.29,100.041,308.78,128.3,5.5,3767.26,109.88
4/28/20,2863.39,9197.78,1.475,33.57,99.865,304.95,128,5.99,3815.25,112
4/29/20,2939.51,9454.48,1.4354,31.23,99.565,307.09,123.6,6.07,3939.55,112.1
4/30/20,2912.43,9356.78,1.3734,34.15,99.016,303,121.55,5.86,3804.85,109.74
5/3/20,2830.71,9088.82,1.3755,37.19,99.079,301.92,122.92,5.36,3692.87,108.23
5/4/20,2842.74,9132.2,1.395,35.97,99.484,304.49,123.7,5.27,3715.15,111.71
5/5/20,2868.44,9218.87,1.414,33.61,99.709,307.92,124.73,5.16,3750.96,111.76
5/6/20,2848.42,9161.14,1.4191,34.12,100.091,308.89,123.3,4.99,3762.36,113.58
5/7/20,2881.19,9280.17,1.3501,31.44,99.889,305,121.89,5.08,3785.34,113.36
5/10/20,2929.8,9446.71,1.388,27.98,99.734,305.94,122.94,5.37,3943.75,115.83
5/11/20,2930.32,9447.62,1.4041,27.57,100.236,310.33,123.67,5.27,3936.22,120.18
5/12/20,2870.12,9249.63,1.3582,33.04,99.933,304.84,123.78,4.99,3830.91,119.39
5/13/20,2820,9077.46,1.3517,35.28,100.242,302.14,123.71,5.02,3731.65,119.14
5/14/20,2852.5,9185.12,1.3248,32.61,100.466,299.74,123.42,5.01,3751.92,119.94
5/17/20,2863.7,9225.95,1.3771,31.89,100.402,299.21,125.94,5.31,3829.55,120.94
5/18/20,2953.91,9525.24,1.4383,29.3,99.665,302.76,127.66,5.42,3996.72,125.2
5/19/20,2922.94,9430.19,1.4224,30.53,99.371,304.63,124.95,5.07,3941.42,123.17
5/20/20,2971.61,9592.07,1.4429,27.99,99.124,304.91,125.45,5.07,3960.66,119.63
5/21/20,2948.51,9525.98,1.4076,29.53,99.37,301.97,124.99,5.37,4041.27,118.68
5/24/20,2955.45,9553.12,1.3651,28.16,99.863,302.43,124.33,5.21,4058.27,117.49
5/25/20,2955.45,9553.12,1.3651,28.16,99.863,302.43,124.33,5.21,4058.27,117.49
5/26/20,2991.77,9677.12,1.3958,28.01,98.908,304.8,123.86,6.17,4170.89,115.12
5/27/20,3036.13,9821.9,1.3891,27.62,99.062,306.01,122.48,7.38,4315.76,117.41
5/28/20,3029.73,9797.81,1.4319,28.59,98.383,309.56,123.69,6.83,4215.04,118.43
5/31/20,3044.31,9850.46,1.4009,27.51,98.344,308.47,124.06,6.36,4227.21,122.33
6/1/20,3055.73,9899.94,1.4451,28.23,97.83,308.29,123.96,6.37,4254.36,119.49
6/2/20,3080.82,9981.57,1.4271,26.84,97.673,307.09,123.94,6.96,4355.66,118.85
6/3/20,3122.87,10126.67,1.4537,25.66,97.276,306.64,123.47,7.86,4473.02,121.73
6/4/20,3112.35,10092.78,1.4746,25.81,96.677,310.75,122.11,8.21,4487.06,119.96
6/7/20,3193.93,10353.1,1.4986,24.52,96.937,312.04,121.56,8.77,4595.3,121.53
6/8/20,3232.39,10490.57,1.4937,25.81,96.618,307.19,121.24,9.55,4698.4,122.37
6/9/20,3207.18,10397.99,1.4223,27.57,96.324,305.55,121.35,8.87,4577.19,120.72
6/10/20,3190.14,10337.98,1.446,27.57,95.959,307.33,121.16,7.94,4473.07,120
6/11/20,3002.1,9727.07,1.4012,40.79,96.733,300.83,120.09,6.76,4224.99,118.01
6/14/20,3041.31,9860,1.3818,36.09,97.319,298.7,117.74,7.3,4276.24,116.9
6/15/20,3066.59,9952.22,1.3947,34.4,96.706,297.18,118.08,7.19,4328.29,118.15
6/16/20,3124.74,10138.84,1.4317,33.67,96.958,301.36,119.65,7.64,4457.71,119.21
6/17/20,3113.49,10102.72,1.4434,33.47,97.158,299.61,119.03,7.15,4423.38,118.27
6/18/20,3115.34,10111.67,1.3479,32.94,97.421,299.57,117.99,7.29,4415.66,117.3
6/21/20,3097.74,10057.94,1.3628,35.12,97.623,299.9,119.85,6.88,4368.73,120.56
6/22/20,3117.86,10122.07,1.3991,31.77,97.039,300.45,121.68,7.08,4466.89,122.43
6/23/20,3131.29,10162.75,1.4401,31.37,96.646,301.29,121.07,7.15,4470.24,121.5
6/24/20,3050.33,9894.32,1.3934,33.84,97.148,298.02,120.3,6.78,4312.34,119.72
6/25/20,3083.76,10008.39,1.4042,32.22,97.429,300.53,119.71,6.5,4337.87,119.81
6/28/20,3009.05,9771.48,1.3963,34.73,97.433,296.56,118.32,6.02,4282,117.02
6/29/20,3053.24,9912.23,1.3778,31.78,97.536,301.59,119.06,6.62,4431.45,118.57
6/30/20,3100.29,10068.29,1.3811,30.43,97.391,303.21,119.78,6.88,4446.83,119.93
7/1/20,3115.86,10122.86,1.4138,28.62,97.196,304.75,119.69,6.58,4464.96,118.96
7/2/20,3130.01,10173.41,1.4372,27.68,97.317,305.74,119.21,6.8,4503.57,119.12
7/5/20,3130.01,10173.41,1.4372,27.68,97.172,305.74,119.21,6.8,4503.57,119.12
7/6/20,3179.72,10336.99,1.476,27.94,96.725,311.49,118.89,6.61,4587.81,119.24
7/7/20,3145.32,10227.62,1.4471,29.43,96.881,316.23,126.95,6.56,4540.86,118.06
7/8/20,3169.94,10314.79,1.438,28.08,96.428,316.32,124.44,6.86,4595.43,117.7
7/9/20,3152.05,10261.84,1.4154,29.26,96.7,325.54,127.75,6.63,4512.11,117.9
7/12/20,3185.04,10369.97,1.4305,27.29,96.652,326.23,130.68,6.77,4574.76,118.86
7/13/20,3155.22,10252.62,1.43,32.19,96.464,322.92,129.52,6.57,4467.49,118.73
7/14/20,3197.52,10390.73,1.4088,29.52,96.259,328,132.01,6.73,4557.14,120.08
7/15/20,3226.56,10498.74,1.4536,27.76,96.081,326.7,132,7.21,4707.8,121.67
7/16/20,3215.57,10459.4,1.4361,28,96.346,326.27,132.2,6.89,4739.59,121.95
7/19/20,3224.73,10495.33,1.4682,25.68,95.942,324.79,131.74,6.65,4697.13,121.67
7/20/20,3251.84,10594.77,1.4584,24.46,95.832,326.51,131.47,6.41,4666.87,119.82
7/21/20,3257.3,10607.08,1.464,24.84,95.117,327.74,132.33,6.8,4779.75,120.2
7/22/20,3276.02,10670.13,1.4605,24.32,94.988,328.3,132.66,6.46,4856.59,123.14
7/23/20,3235.66,10539.69,1.455,26.08,94.692,326.11,131.64,6.67,4841.43,122.35
7/26/20,3215.63,10466.33,1.4913,25.84,94.435,325.78,131.24,6.45,4788.61,123.71
